Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
807,2,751,a9ff92f7-81d0-4208-8d08-f512ed77230e,2008-08-03T16:25:07.700,219,"Without using a ready-made function, a super-simple low-level algorithm to convert a string to title case:

<pre><code>
convert first character to uppercase.
for each character in string,
    if the previous character is whitespace,
        convert character to uppercase.
</pre></code>

This asssumes the ""convert character to uppercase"" will do that correctly regardless of whether or not the character is case-sensitive (e.g., '+')."
808,1,752,49ab9bb2-1667-4762-b734-3ae26f879bf0,2008-08-03T16:29:03.607,192,Get a new object instance from a Type in C#
809,3,752,49ab9bb2-1667-4762-b734-3ae26f879bf0,2008-08-03T16:29:03.607,192,<c#><.net><reflection>
810,2,752,49ab9bb2-1667-4762-b734-3ae26f879bf0,2008-08-03T16:29:03.607,192,"One may not always know the Type of an object at compile-time, but may need to create an instance of the Type.  How do you get a new object instance from a Type?"
811,1,387,b4fbde84-d404-4347-8d69-81b6e8548ae0,2008-08-02T09:28:17.683,134,Lucene Score results
812,3,387,b4fbde84-d404-4347-8d69-81b6e8548ae0,2008-08-02T09:28:17.683,134,<lucene>
813,2,387,b4fbde84-d404-4347-8d69-81b6e8548ae0,2008-08-02T09:28:17.683,134,In Lucence why does the same search on diffrent partitions return results with different scores? The results from the differnt servers match exactly.
814,5,387,f3665b7e-d655-4eff-be1d-8c565d7cb5b6,2008-08-02T09:48:24.790,134,"In Lucence if you had an multiple indexes that covered only one partition each. Why does the same search on different indexes return results with different scores? The results from the different servers match exactly. i.E If I searched for:

  - Name - John Smith
  - DOB - 11/11/1934

Partition 0 would return a score of 0.345
Partition 1 would return a score of 0.337

Both matched exactly on the name and dob."
815,5,387,faf5bd67-df9a-4b70-812c-845150631938,2008-08-02T09:51:28.230,134,"In Lucence if you had an multiple indexes that covered only one partition each. Why does the same search on different indexes return results with different scores? The results from the different servers match exactly. i.e If I searched for:

  - Name - John Smith
  - DOB - 11/11/1934

Partition 0 would return a score of 0.345
Partition 1 would return a score of 0.337

Both matched exactly on the name and dob."
816,6,387,08c9f108-2e42-451e-96e6-f004fdcad485,2008-08-03T16:30:18.533,134,<search><lucene>
817,2,753,366813c9-7bef-40b0-84b7-11f47374881e,2008-08-03T16:31:22.260,192,"One implementation of this problem is to attempt to call the parameter-less constructor of the Type:

        public static object GetNewObject(Type t)
        {
            try
            {
                return t.GetConstructor(new Type[] { }).Invoke(new object[] { });
            }
            catch
            {
                return null;
            }
        }

Here is the same approach, contained in a generic method:

        public static T GetNewObject<T>()
        {
            try
            {
                return (T)typeof(T).GetConstructor(new Type[] { }).Invoke(new object[] { });
            }
            catch
            {
                return default(T);
            }
        }"
818,2,754,697370e7-eff7-435d-87a4-7bd95d2095ae,2008-08-03T16:33:51.193,142,"If the language you are using has a supported method/function then just use that (as in the C# ToTitleCase method)

If it does not, then you will want to do something like the following:  
(1) Read in the string  
(2) Take the first word  
(3) Capatilise the first letter of that word*  
(4) Go forward and find the next word  
(5) Go to 3 if not at the end of the string, otherwise exit  

*To capatilise it in, say, C - use the ascii codes (<http://www.asciitable.com/>) to find the integer value of the char and subtract 32 from it.

There would need to be much more error checking in the code (ensuring valid letters etc.), and the ""Capatilise"" function will need to impose some sort of ""title-case scheme"" on the letters to check for words that do not need to be capatilised ('and', 'but' etc. Here <http://answers.google.com/answers/threadview?id=349913> is a good scheme)"
819,2,755,824f1d5f-d2d3-4a58-b07c-fa73517b495f,2008-08-03T16:35:34.233,34,"The Activator class within the root System namespace is pretty powerful.

There are a lot of overloads for passing parameters to the constructor and such. Check out the documentation at: <http://msdn.microsoft.com/en-us/library/system.activator.createinstance.aspx>

Here are some simple examples:

ObjectType instance = (ObjectType)Activator.CreateInstance(objectType);

ObjectType instance = (ObjectType)Activator.CreateInstance(""MyNamespace.ObjectType, MyAssembly"");"
823,2,759,5c05fea1-402c-49da-b852-373fbe28d070,2008-08-03T16:54:12.277,,"No, there are many applications built with VS2005 that have to support Windows XP, 2000, NT, the whole stack. The issue is that (by default) VS2005 wants to use libraries/exports not present on NT.

See [this thread](http://www.mombu.com/microsoft/windows-programmer-win32/t-vs2005-and-nt4-392831.html) for some background.

Then start limiting your dependencies via preprocessor macros, and avoiding APIs which aren't supported on NT."
827,2,762,50f47a6b-5a5d-4669-ad75-778ba4f0ac0a,2008-08-03T17:31:31.313,214,"Here is my current method. Any suggestions?

    Regex singleMToDoubleRegex = new Regex(""(?<!m)m(?!m)"");
    Regex singleDToDoubleRegex = new Regex(""(?<!d)d(?!d)"");
    CultureInfo currentCulture = CultureInfo.CurrentUICulture;
    
    // If the culture is netural there is no date pattern to use, so use the default.
    if (currentCulture.IsNeutralCulture)
    {
        currentCulture = CultureInfo.InvariantCulture;
    }
    
    // Massage the format into a more general user friendly form.
    string shortDatePattern = CultureInfo.CurrentUICulture.DateTimeFormat.ShortDatePattern.ToLower();
    shortDatePattern = singleMToDoubleRegex.Replace(shortDatePattern, ""mm"");
    shortDatePattern = singleDToDoubleRegex.Replace(shortDatePattern, ""dd"");"
828,2,763,9d422239-a304-4b79-a378-0378669d759c,2008-08-03T17:37:43.063,51,"How about giving the format (mm/dd/yyyy or dd/mm/yyyy) followed by a printout of today's date in the user's culture. MSDN has an article on [formatting a DateTime for the person's culture][1], using the CultureInfo object that might be helpful in doing this. A combination of the format (which most people are familiar with) combined with the current date represented in that format should be enough of a clue to the person on how they should enter the date. (Also include a calendar control for those who still cant figure it out).


  [1]: http://msdn.microsoft.com/en-us/library/5hh873ya(VS.71).aspx"
829,2,764,1d7ec5f8-3455-4bd3-9c9d-4d7632028855,2008-08-03T17:40:25.553,,"Sounds to me like you're trying to combine things that shouldn't be combined.  If you need to do different processing in your view depending on if it's a User or Group object you're trying to look at then you should use two different view functions.

On the other hand there can be common idioms you'd want to extract out of your object&#95;detail type views... perhaps you could use a decorator or just helper functions?

-Dan"
831,1,766,716f3f8c-1855-483b-8a99-2c0cfe5021ec,2008-08-03T17:44:07.450,1384652,Python and MySQL
832,3,766,716f3f8c-1855-483b-8a99-2c0cfe5021ec,2008-08-03T17:44:07.450,1384652,<python><mysql><postgresql>
833,2,766,716f3f8c-1855-483b-8a99-2c0cfe5021ec,2008-08-03T17:44:07.450,1384652,"I can get Python to work with Postgresql but I cannot get it to work with MySQL. The main problem is that on the shared hosting account I have I do not have the ability to install things such as Django or PySQL, I generally fail when installing them on my computer so maybe it's good I can't install on the host.

I found [bpgsql][1] really good because it does not require an install, it's a single file that I can look at, read and then call the functions of. Does anybody know of something like this for MySQL?


  [1]: http://barryp.org/software/bpgsql/"
835,2,768,3fd06a35-033a-4643-a32d-96ddd5e385d1,2008-08-03T18:06:30.913,214,"You can print from the command line using the following:
> rundll32.exe
> %WINDIR%\System32\mshtml.dll,PrintHTML
> ""%1""

Where %1 is the file path of the html file to be printed.

If you don't need to print from memory (or can afford to write to the disk in a temp file) you can use:

    using (Process printProcess = new Process())
    {
        string systemPath = Environment.GetFolderPath(Environment.SpecialFolder.System);
        printProcess.StartInfo.FileName = systemPath + @""\rundll32.exe"";
        printProcess.StartInfo.Arguments = systemPath + @""\mshtml.dll,PrintHTML """""" + fileToPrint + @"""""""";
        printProcess.Start();
    }

N.B. This only works on Windows 2000 and above I think."
836,2,770,56ede1fa-6ee4-4148-9828-9038decb6d54,2008-08-03T18:18:54.400,175,"Just use ISO-8601. It's an international standard.

<http://en.wikipedia.org/wiki/ISO_8601>"
838,1,773,13327da1-53f6-4401-9eee-6f909208eb12,2008-08-03T18:27:09.687,207,How do I use Python's itertools.groupby()?
839,3,773,13327da1-53f6-4401-9eee-6f909208eb12,2008-08-03T18:27:09.687,207,<python><iteration>
840,2,773,13327da1-53f6-4401-9eee-6f909208eb12,2008-08-03T18:27:09.687,207,"I haven't been able to find an understandable explanation of how to actually use Python's itertools.groupby() function.  What I'm trying to do is this:  take a list - in this case, the children of an objectified lxml element - divide it into groups based on some criteria, and then later iterate over each of these groups separately.

I've reviewed the documentation (<http://docs.python.org/lib/itertools-functions.html>), and the examples, (<http://docs.python.org/lib/itertools-example.html>), but I've had trouble trying to apply them beyond a simple list of numbers. 

So, how do I use of itertools.groupby()?  Is there another technique I should be using?  Pointers to good ""prerequisite"" reading would also be appreciated."
